r_azon,szakmacsoport_kod,szakmacsoport_nev,is_terapia
0161L3150,01,Belgyógyászat,1
0161L3160,01,Belgyógyászat,1
0161L3170,01,Belgyógyászat,1
0161L3171,01,Belgyógyászat,1
0161L3181,01,Belgyógyászat,1
0161L3182,01,Belgyógyászat,1
0161L3194,01,Belgyógyászat,1
0161L3195,01,Belgyógyászat,1
0161L3196,01,Belgyógyászat,1
0161L3199,01,Belgyógyászat,1
016220009,01,Belgyógyászat,1
016220013,01,Belgyógyászat,1
016220101,01,Belgyógyászat,1
016222701,01,Belgyógyászat,1
016223001,01,Belgyógyászat,1
016420131,01,Belgyógyászat,1
016422801,01,Belgyógyászat,1
016422808,01,Belgyógyászat,1
016422811,01,Belgyógyászat,1
016422831,01,Belgyógyászat,1
016422832,01,Belgyógyászat,1
016422843,01,Belgyógyászat,1
016422855,01,Belgyógyászat,1
016422857,01,Belgyógyászat,1
016422858,01,Belgyógyászat,1
016422861,01,Belgyógyászat,1
016427533,01,Belgyógyászat,1
018220101,01,Belgyógyászat,1
018220102,01,Belgyógyászat,1
018820101,01,Belgyógyászat,1
019020101,01,Belgyógyászat,1
019020151,01,Belgyógyászat,1
019022701,01,Belgyógyászat,1
019025621,01,Belgyógyászat,1
019110101,01,Belgyógyászat,1
019110102,01,Belgyógyászat,1
019110103,01,Belgyógyászat,1
019110104,01,Belgyógyászat,1
019110105,01,Belgyógyászat,1
019110107,01,Belgyógyászat,1
019120104,01,Belgyógyászat,1
019120105,01,Belgyógyászat,1
019120106,01,Belgyógyászat,1
019120107,01,Belgyógyászat,1
019120108,01,Belgyógyászat,1
019120111,01,Belgyógyászat,1
019120114,01,Belgyógyászat,1
019120116,01,Belgyógyászat,1
019120131,01,Belgyógyászat,1
019122701,01,Belgyógyászat,1
019122801,01,Belgyógyászat,1
019122901,01,Belgyógyászat,1
019123001,01,Belgyógyászat,1
019123002,01,Belgyógyászat,1
019123003,01,Belgyógyászat,1
019123004,01,Belgyógyászat,1
019123014,01,Belgyógyászat,1
019123101,01,Belgyógyászat,1
019123102,01,Belgyógyászat,1
019123103,01,Belgyógyászat,1
019125602,01,Belgyógyászat,1
019125605,01,Belgyógyászat,1
019125620,01,Belgyógyászat,1
019125621,01,Belgyógyászat,1
019125622,01,Belgyógyászat,1
019125623,01,Belgyógyászat,1
019125650,01,Belgyógyászat,1
019125651,01,Belgyógyászat,1
019510101,01,Belgyógyászat,1
019510102,01,Belgyógyászat,1
019510103,01,Belgyógyászat,1
019510104,01,Belgyógyászat,1
019510105,01,Belgyógyászat,1
019510106,01,Belgyógyászat,1
019512123,01,Belgyógyászat,1
019512124,01,Belgyógyászat,1
019512125,01,Belgyógyászat,1
019520101,01,Belgyógyászat,1
019520102,01,Belgyógyászat,1
019520103,01,Belgyógyászat,1
019520104,01,Belgyógyászat,1
019520105,01,Belgyógyászat,1
019520106,01,Belgyógyászat,1
019520107,01,Belgyógyászat,1
019520108,01,Belgyógyászat,1
019520109,01,Belgyógyászat,1
019520110,01,Belgyógyászat,1
019520111,01,Belgyógyászat,1
019520112,01,Belgyógyászat,1
019520113,01,Belgyógyászat,1
019520120,01,Belgyógyászat,1
019520121,01,Belgyógyászat,1
019520130,01,Belgyógyászat,1
019520131,01,Belgyógyászat,1
019520132,01,Belgyógyászat,1
019520133,01,Belgyógyászat,1
019520134,01,Belgyógyászat,1
019520140,01,Belgyógyászat,1
019520141,01,Belgyógyászat,1
019520142,01,Belgyógyászat,1
019520143,01,Belgyógyászat,1
019520144,01,Belgyógyászat,1
019520145,01,Belgyógyászat,1
019520146,01,Belgyógyászat,1
019520147,01,Belgyógyászat,1
019520148,01,Belgyógyászat,1
019520149,01,Belgyógyászat,1
019520150,01,Belgyógyászat,1
019520161,01,Belgyógyászat,1
019520162,01,Belgyógyászat,1
019520163,01,Belgyógyászat,1
019520164,01,Belgyógyászat,1
019520165,01,Belgyógyászat,1
019520177,01,Belgyógyászat,1
019520178,01,Belgyógyászat,1
019520179,01,Belgyógyászat,1
019520199,01,Belgyógyászat,1
019522801,01,Belgyógyászat,1
019522803,01,Belgyógyászat,1
019522810,01,Belgyógyászat,1
019522830,01,Belgyógyászat,1
019522901,01,Belgyógyászat,1
019522902,01,Belgyógyászat,1
019522911,01,Belgyógyászat,1
019522920,01,Belgyógyászat,1
019523001,01,Belgyógyászat,1
019523002,01,Belgyógyászat,1
019523003,01,Belgyógyászat,1
019523020,01,Belgyógyászat,1
019523021,01,Belgyógyászat,1
019523030,01,Belgyógyászat,1
019523101,01,Belgyógyászat,1
019523102,01,Belgyógyászat,1
019523112,01,Belgyógyászat,1
019523120,01,Belgyógyászat,1
019523701,01,Belgyógyászat,1
019523702,01,Belgyógyászat,1
019523720,01,Belgyógyászat,1
019525601,01,Belgyógyászat,1
019525605,01,Belgyógyászat,1
019525621,01,Belgyógyászat,1
019525623,01,Belgyógyászat,1
019525630,01,Belgyógyászat,1
019525634,01,Belgyógyászat,1
019525652,01,Belgyógyászat,1
019525653,01,Belgyógyászat,1
019525681,01,Belgyógyászat,1
019526199,01,Belgyógyászat,1
019610101,01,Belgyógyászat,1
019610102,01,Belgyógyászat,1
019620101,01,Belgyógyászat,1
019620102,01,Belgyógyászat,1
019620103,01,Belgyógyászat,1
019620110,01,Belgyógyászat,1
019620114,01,Belgyógyászat,1
019620115,01,Belgyógyászat,1
019620116,01,Belgyógyászat,1
019620117,01,Belgyógyászat,1
019625602,01,Belgyógyászat,1
019920101,01,Belgyógyászat,1
01A320101,01,Belgyógyászat,1
01A620101,01,Belgyógyászat,1
01A620102,01,Belgyógyászat,1
01A620103,01,Belgyógyászat,1
01A620104,01,Belgyógyászat,1
01A620105,01,Belgyógyászat,1
01A620106,01,Belgyógyászat,1
01A620107,01,Belgyógyászat,1
01A620111,01,Belgyógyászat,1
01A62011R,01,Belgyógyászat,1
01A620121,01,Belgyógyászat,1
01A620123,01,Belgyógyászat,1
01A620124,01,Belgyógyászat,1
01A62012R,01,Belgyógyászat,1
01A620131,01,Belgyógyászat,1
01A62013R,01,Belgyógyászat,1
01A620171,01,Belgyógyászat,1
01A622711,01,Belgyógyászat,1
01A622712,01,Belgyógyászat,1
01A622801,01,Belgyógyászat,1
01A622811,01,Belgyógyászat,1
01A622901,01,Belgyógyászat,1
01A62291R,01,Belgyógyászat,1
01A622921,01,Belgyógyászat,1
01A623001,01,Belgyógyászat,1
01A623002,01,Belgyógyászat,1
01A623003,01,Belgyógyászat,1
01A623004,01,Belgyógyászat,1
01A623005,01,Belgyógyászat,1
01A623006,01,Belgyógyászat,1
01A623020,01,Belgyógyászat,1
01A623021,01,Belgyógyászat,1
01A623022,01,Belgyógyászat,1
01A623023,01,Belgyógyászat,1
01A623024,01,Belgyógyászat,1
01A623025,01,Belgyógyászat,1
01A623101,01,Belgyógyászat,1
01A623102,01,Belgyógyászat,1
01A623103,01,Belgyógyászat,1
01A62311R,01,Belgyógyászat,1
01A623121,01,Belgyógyászat,1
01A623122,01,Belgyógyászat,1
01A623131,01,Belgyógyászat,1
01A623721,01,Belgyógyászat,1
01A624200,01,Belgyógyászat,1
01A624201,01,Belgyógyászat,1
01A625603,01,Belgyógyászat,1
01A625607,01,Belgyógyászat,1
01A625621,01,Belgyógyászat,1
01A625622,01,Belgyógyászat,1
01A625631,01,Belgyógyászat,1
01A720131,01,Belgyógyászat,1
01A720132,01,Belgyógyászat,1
01A720133,01,Belgyógyászat,1
01A720151,01,Belgyógyászat,1
01A720152,01,Belgyógyászat,1
01A720153,01,Belgyógyászat,1
01A720154,01,Belgyógyászat,1
01A720155,01,Belgyógyászat,1
01A722901,01,Belgyógyászat,1
01A723001,01,Belgyógyászat,1
01A723100,01,Belgyógyászat,1
01A723101,01,Belgyógyászat,1
01A723102,01,Belgyógyászat,1
01A723103,01,Belgyógyászat,1
01A723104,01,Belgyógyászat,1
01B420100,01,Belgyógyászat,1
01B422700,01,Belgyógyászat,1
01B423000,01,Belgyógyászat,1
01B423001,01,Belgyógyászat,1
01B423003,01,Belgyógyászat,1
01B423100,01,Belgyógyászat,1
01D320101,01,Belgyógyászat,1
01E320101,01,Belgyógyászat,1
01E323001,01,Belgyógyászat,1
01E323101,01,Belgyógyászat,1
01E323701,01,Belgyógyászat,1
01E822701,01,Belgyógyászat,1
01E822902,01,Belgyógyászat,1
01E823001,01,Belgyógyászat,1
01E823102,01,Belgyógyászat,1
01E823701,01,Belgyógyászat,1
01E824211,01,Belgyógyászat,1
01F120100,01,Belgyógyászat,1
01F123000,01,Belgyógyászat,1
01F720101,01,Belgyógyászat,1
01F720102,01,Belgyógyászat,1
01H220123,01,Belgyógyászat,1
01H220124,01,Belgyógyászat,1
01H223001,01,Belgyógyászat,1
01H223006,01,Belgyógyászat,1
01H223107,01,Belgyógyászat,1
01H223108,01,Belgyógyászat,1
01H32010M,01,Belgyógyászat,1
01H32014M,01,Belgyógyászat,1
01H32562M,01,Belgyógyászat,1
01H720101,01,Belgyógyászat,1
01H720102,01,Belgyógyászat,1
01H720104,01,Belgyógyászat,1
01H720105,01,Belgyógyászat,1
01H720106,01,Belgyógyászat,1
01H720107,01,Belgyógyászat,1
01H720108,01,Belgyógyászat,1
01H720109,01,Belgyógyászat,1
01H72010C,01,Belgyógyászat,1
01H72010D,01,Belgyógyászat,1
01H72010X,01,Belgyógyászat,1
01H721612,01,Belgyógyászat,1
01H72161T,01,Belgyógyászat,1
01H722801,01,Belgyógyászat,1
01H722803,01,Belgyógyászat,1
01H722805,01,Belgyógyászat,1
01H722806,01,Belgyógyászat,1
01H722807,01,Belgyógyászat,1
01H722817,01,Belgyógyászat,1
01H722903,01,Belgyógyászat,1
01H72294D,01,Belgyógyászat,1
01H7229PC,01,Belgyógyászat,1
01H723001,01,Belgyógyászat,1
01H723002,01,Belgyógyászat,1
01H723003,01,Belgyógyászat,1
01H723004,01,Belgyógyászat,1
01H723005,01,Belgyógyászat,1
01H723006,01,Belgyógyászat,1
01H723007,01,Belgyógyászat,1
01H723008,01,Belgyógyászat,1
01H72300T,01,Belgyógyászat,1
01H723016,01,Belgyógyászat,1
01H723017,01,Belgyógyászat,1
01H723027,01,Belgyógyászat,1
01H7230A2,01,Belgyógyászat,1
01H7230D2,01,Belgyógyászat,1
01H7230D5,01,Belgyógyászat,1
01H7230D6,01,Belgyógyászat,1
01H7230E5,01,Belgyógyászat,1
01H723101,01,Belgyógyászat,1
01H723102,01,Belgyógyászat,1
01H723103,01,Belgyógyászat,1
01H723105,01,Belgyógyászat,1
01H723106,01,Belgyógyászat,1
01H723107,01,Belgyógyászat,1
01H72310C,01,Belgyógyászat,1
01H72310K,01,Belgyógyászat,1
01H723701,01,Belgyógyászat,1
01H723702,01,Belgyógyászat,1
01H723703,01,Belgyógyászat,1
01H72370T,01,Belgyógyászat,1
01H723716,01,Belgyógyászat,1
01H723717,01,Belgyógyászat,1
01H724001,01,Belgyógyászat,1
01H72565C,01,Belgyógyászat,1
01H72565T,01,Belgyógyászat,1
01H7256E2,01,Belgyógyászat,1
01H920101,01,Belgyógyászat,1
020024201,01,Belgyógyászat,1
020024202,01,Belgyógyászat,1
020110101,01,Belgyógyászat,1
020110102,01,Belgyógyászat,1
020110104,01,Belgyógyászat,1
020112101,01,Belgyógyászat,1
020120101,01,Belgyógyászat,1
020120102,01,Belgyógyászat,1
020120106,01,Belgyógyászat,1
020120111,01,Belgyógyászat,1
020120115,01,Belgyógyászat,1
020120125,01,Belgyógyászat,1
020120126,01,Belgyógyászat,1
020120133,01,Belgyógyászat,1
020120191,01,Belgyógyászat,1
020122101,01,Belgyógyászat,1
020122728,01,Belgyógyászat,1
020122849,01,Belgyógyászat,1
020123053,01,Belgyógyászat,1
020123054,01,Belgyógyászat,1
020123090,01,Belgyógyászat,1
020123127,01,Belgyógyászat,1
020124203,01,Belgyógyászat,1
020125650,01,Belgyógyászat,1
0201256E1,01,Belgyógyászat,1
020126148,01,Belgyógyászat,1
020126199,01,Belgyógyászat,1
020210101,01,Belgyógyászat,1
020210102,01,Belgyógyászat,1
020220101,01,Belgyógyászat,1
020220104,01,Belgyógyászat,1
020220120,01,Belgyógyászat,1
020224203,01,Belgyógyászat,1
020280100,01,Belgyógyászat,1
020280110,01,Belgyógyászat,1
020410101,01,Belgyógyászat,1
020410191,01,Belgyógyászat,1
020415620,01,Belgyógyászat,1
020420101,01,Belgyógyászat,1
020420102,01,Belgyógyászat,1
020420104,01,Belgyógyászat,1
020420111,01,Belgyógyászat,1
020420112,01,Belgyógyászat,1
020420115,01,Belgyógyászat,1
020423015,01,Belgyógyászat,1
020423016,01,Belgyógyászat,1
020423111,01,Belgyógyászat,1
020425603,01,Belgyógyászat,1
020510101,01,Belgyógyászat,1
020520101,01,Belgyógyászat,1
020520102,01,Belgyógyászat,1
020520104,01,Belgyógyászat,1
020523001,01,Belgyógyászat,1
020523101,01,Belgyógyászat,1
0205S0103,01,Belgyógyászat,1
020610101,01,Belgyógyászat,1
020610191,01,Belgyógyászat,1
020620101,01,Belgyógyászat,1
020620104,01,Belgyógyászat,1
020625601,01,Belgyógyászat,1
020700101,01,Belgyógyászat,1
020700104,01,Belgyógyászat,1
020700106,01,Belgyógyászat,1
020700107,01,Belgyógyászat,1
020705620,01,Belgyógyászat,1
020705650,01,Belgyógyászat,1
020710101,01,Belgyógyászat,1
020720101,01,Belgyógyászat,1
020720102,01,Belgyógyászat,1
020720104,01,Belgyógyászat,1
020720106,01,Belgyógyászat,1
020720107,01,Belgyógyászat,1
020722901,01,Belgyógyászat,1
020723006,01,Belgyógyászat,1
020723101,01,Belgyógyászat,1
020723701,01,Belgyógyászat,1
020724001,01,Belgyógyászat,1
020725640,01,Belgyógyászat,1
020725650,01,Belgyógyászat,1
0207D5620,01,Belgyógyászat,1
0207D5650,01,Belgyógyászat,1
020920101,01,Belgyógyászat,1
021120101,01,Belgyógyászat,1
021120105,01,Belgyógyászat,1
022120101,01,Belgyógyászat,1
022120102,01,Belgyógyászat,1
022120103,01,Belgyógyászat,1
022120104,01,Belgyógyászat,1
022120110,01,Belgyógyászat,1
022120123,01,Belgyógyászat,1
022120124,01,Belgyógyászat,1
022122901,01,Belgyógyászat,1
022122902,01,Belgyógyászat,1
022190100,01,Belgyógyászat,1
022190101,01,Belgyógyászat,1
022190102,01,Belgyógyászat,1
022190103,01,Belgyógyászat,1
022190104,01,Belgyógyászat,1
022190105,01,Belgyógyászat,1
022190106,01,Belgyógyászat,1
022190107,01,Belgyógyászat,1
022190108,01,Belgyógyászat,1
022190109,01,Belgyógyászat,1
022190110,01,Belgyógyászat,1
022190111,01,Belgyógyászat,1
022190112,01,Belgyógyászat,1
022190113,01,Belgyógyászat,1
022190114,01,Belgyógyászat,1
022190115,01,Belgyógyászat,1
022190116,01,Belgyógyászat,1
022190117,01,Belgyógyászat,1
022190118,01,Belgyógyászat,1
022190119,01,Belgyógyászat,1
022190120,01,Belgyógyászat,1
022190121,01,Belgyógyászat,1
022190122,01,Belgyógyászat,1
022190123,01,Belgyógyászat,1
022190124,01,Belgyógyászat,1
022190125,01,Belgyógyászat,1
022190126,01,Belgyógyászat,1
022190127,01,Belgyógyászat,1
022190128,01,Belgyógyászat,1
022190129,01,Belgyógyászat,1
022190130,01,Belgyógyászat,1
022190131,01,Belgyógyászat,1
022190132,01,Belgyógyászat,1
022190133,01,Belgyógyászat,1
022190134,01,Belgyógyászat,1
022190135,01,Belgyógyászat,1
022190136,01,Belgyógyászat,1
022190137,01,Belgyógyászat,1
022190138,01,Belgyógyászat,1
022190139,01,Belgyógyászat,1
022190140,01,Belgyógyászat,1
022190141,01,Belgyógyászat,1
022190142,01,Belgyógyászat,1
022190143,01,Belgyógyászat,1
022190144,01,Belgyógyászat,1
022190145,01,Belgyógyászat,1
022190146,01,Belgyógyászat,1
022190147,01,Belgyógyászat,1
022190148,01,Belgyógyászat,1
022190149,01,Belgyógyászat,1
022190150,01,Belgyógyászat,1
022190151,01,Belgyógyászat,1
022190152,01,Belgyógyászat,1
022190153,01,Belgyógyászat,1
022190154,01,Belgyógyászat,1
022190155,01,Belgyógyászat,1
022190156,01,Belgyógyászat,1
022190157,01,Belgyógyászat,1
022190158,01,Belgyógyászat,1
022190159,01,Belgyógyászat,1
022190160,01,Belgyógyászat,1
022190161,01,Belgyógyászat,1
022190162,01,Belgyógyászat,1
022190163,01,Belgyógyászat,1
022190164,01,Belgyógyászat,1
022190165,01,Belgyógyászat,1
022190166,01,Belgyógyászat,1
022190167,01,Belgyógyászat,1
022190168,01,Belgyógyászat,1
022190169,01,Belgyógyászat,1
022420100,01,Belgyógyászat,1
022420101,01,Belgyógyászat,1
023120101,01,Belgyógyászat,1
023120111,01,Belgyógyászat,1
023120115,01,Belgyógyászat,1
023123015,01,Belgyógyászat,1
023123111,01,Belgyógyászat,1
023125601,01,Belgyógyászat,1
0231N3016,01,Belgyógyászat,1
0231S0102,01,Belgyógyászat,1
023220101,01,Belgyógyászat,1
023222801,01,Belgyógyászat,1
024210101,01,Belgyógyászat,1
024210102,01,Belgyógyászat,1
024220101,01,Belgyógyászat,1
024220102,01,Belgyógyászat,1
024220103,01,Belgyógyászat,1
024220107,01,Belgyógyászat,1
024220117,01,Belgyógyászat,1
024220121,01,Belgyógyászat,1
024220122,01,Belgyógyászat,1
024220123,01,Belgyógyászat,1
024220124,01,Belgyógyászat,1
024220125,01,Belgyógyászat,1
024220130,01,Belgyógyászat,1
024220132,01,Belgyógyászat,1
024220133,01,Belgyógyászat,1
024220186,01,Belgyógyászat,1
024222719,01,Belgyógyászat,1
024222721,01,Belgyógyászat,1
024222722,01,Belgyógyászat,1
024222723,01,Belgyógyászat,1
024222801,01,Belgyógyászat,1
024222802,01,Belgyógyászat,1
024222803,01,Belgyógyászat,1
024222804,01,Belgyógyászat,1
024222821,01,Belgyógyászat,1
024222822,01,Belgyógyászat,1
024222921,01,Belgyógyászat,1
024222922,01,Belgyógyászat,1
024223006,01,Belgyógyászat,1
024223007,01,Belgyógyászat,1
024223008,01,Belgyógyászat,1
024223009,01,Belgyógyászat,1
024223017,01,Belgyógyászat,1
024223018,01,Belgyógyászat,1
024223019,01,Belgyógyászat,1
024223021,01,Belgyógyászat,1
024223022,01,Belgyógyászat,1
024223023,01,Belgyógyászat,1
024223024,01,Belgyógyászat,1
024223090,01,Belgyógyászat,1
024223091,01,Belgyógyászat,1
024223092,01,Belgyógyászat,1
024223103,01,Belgyógyászat,1
024223104,01,Belgyógyászat,1
024223107,01,Belgyógyászat,1
024223117,01,Belgyógyászat,1
024223119,01,Belgyógyászat,1
024223121,01,Belgyógyászat,1
024223122,01,Belgyógyászat,1
024223123,01,Belgyógyászat,1
024223127,01,Belgyógyászat,1
024223128,01,Belgyógyászat,1
024223129,01,Belgyógyászat,1
024223722,01,Belgyógyászat,1
024223723,01,Belgyógyászat,1
024223724,01,Belgyógyászat,1
024223725,01,Belgyógyászat,1
024224203,01,Belgyógyászat,1
024225604,01,Belgyógyászat,1
024225621,01,Belgyógyászat,1
0242256E1,01,Belgyógyászat,1
0242256E2,01,Belgyógyászat,1
0242256E3,01,Belgyógyászat,1
0242256E4,01,Belgyógyászat,1
0242256E5,01,Belgyógyászat,1
0242256E6,01,Belgyógyászat,1
0242256E9,01,Belgyógyászat,1
02422A917,01,Belgyógyászat,1
024320102,01,Belgyógyászat,1
024320117,01,Belgyógyászat,1
024320121,01,Belgyógyászat,1
024320122,01,Belgyógyászat,1
024320123,01,Belgyógyászat,1
024320124,01,Belgyógyászat,1
024320125,01,Belgyógyászat,1
024320133,01,Belgyógyászat,1
024320186,01,Belgyógyászat,1
024322721,01,Belgyógyászat,1
024322722,01,Belgyógyászat,1
024322723,01,Belgyógyászat,1
024322801,01,Belgyógyászat,1
024322802,01,Belgyógyászat,1
024322803,01,Belgyógyászat,1
024322804,01,Belgyógyászat,1
024323006,01,Belgyógyászat,1
024323007,01,Belgyógyászat,1
024323008,01,Belgyógyászat,1
024323009,01,Belgyógyászat,1
024323017,01,Belgyógyászat,1
024323018,01,Belgyógyászat,1
024323019,01,Belgyógyászat,1
024323021,01,Belgyógyászat,1
024323022,01,Belgyógyászat,1
024323023,01,Belgyógyászat,1
024323024,01,Belgyógyászat,1
024323090,01,Belgyógyászat,1
024323091,01,Belgyógyászat,1
024323092,01,Belgyógyászat,1
024323103,01,Belgyógyászat,1
024323104,01,Belgyógyászat,1
024323121,01,Belgyógyászat,1
024323122,01,Belgyógyászat,1
024323123,01,Belgyógyászat,1
024323127,01,Belgyógyászat,1
024323128,01,Belgyógyászat,1
024323129,01,Belgyógyászat,1
024323722,01,Belgyógyászat,1
024323723,01,Belgyógyászat,1
024323724,01,Belgyógyászat,1
024323725,01,Belgyógyászat,1
0243256E3,01,Belgyógyászat,1
0243256E4,01,Belgyógyászat,1
0243256E5,01,Belgyógyászat,1
0243256E6,01,Belgyógyászat,1
02432A917,01,Belgyógyászat,1
027020101,01,Belgyógyászat,1
028020101,01,Belgyógyászat,1
028020102,01,Belgyógyászat,1
028020103,01,Belgyógyászat,1
029120101,01,Belgyógyászat,1
029510100,01,Belgyógyászat,1
029510120,01,Belgyógyászat,1
029520100,01,Belgyógyászat,1
029520101,01,Belgyógyászat,1
029523101,01,Belgyógyászat,1
029525602,01,Belgyógyászat,1
029525622,01,Belgyógyászat,1
030020103,01,Belgyógyászat,1
030020104,01,Belgyógyászat,1
030020135,01,Belgyógyászat,1
030110110,01,Belgyógyászat,1
030110120,01,Belgyógyászat,1
030110130,01,Belgyógyászat,1
030112100,01,Belgyógyászat,1
030113700,01,Belgyógyászat,1
030120101,01,Belgyógyászat,1
030120102,01,Belgyógyászat,1
030120103,01,Belgyógyászat,1
030120106,01,Belgyógyászat,1
030120107,01,Belgyógyászat,1
030120108,01,Belgyógyászat,1
030120110,01,Belgyógyászat,1
030120111,01,Belgyógyászat,1
030120112,01,Belgyógyászat,1
030120113,01,Belgyógyászat,1
030120114,01,Belgyógyászat,1
030120115,01,Belgyógyászat,1
030120116,01,Belgyógyászat,1
030120117,01,Belgyógyászat,1
030120118,01,Belgyógyászat,1
030120119,01,Belgyógyászat,1
